gutenberg_id,text
84,silent when I would have given the world to have confided the fatal secret.
84,"Yet, still, words like those I have recorded would burst uncontrollably"
84,"from me. I could offer no explanation of them, but their truth in part"
84,relieved the burden of my mysterious woe.
84,
84,"Upon this occasion my father said, with an expression of unbounded wonder,"
84,"“My dearest Victor, what infatuation is this? My dear son, I entreat"
84,you never to make such an assertion again.”
84,
84,"“I am not mad,” I cried energetically; “the sun and the heavens, who"
84,"have viewed my operations, can bear witness of my truth. I am the"
84,assassin of those most innocent victims; they died by my machinations.
84,"A thousand times would I have shed my own blood, drop by drop, to have"
84,"saved their lives; but I could not, my father, indeed I could not"
84,sacrifice the whole human race.”
84,
84,The conclusion of this speech convinced my father that my ideas were
84,"deranged, and he instantly changed the subject of our conversation and"
84,endeavoured to alter the course of my thoughts. He wished as much as
84,possible to obliterate the memory of the scenes that had taken place in
84,Ireland and never alluded to them or suffered me to speak of my
84,misfortunes.
84,
84,As time passed away I became more calm; misery had her dwelling in my
84,"heart, but I no longer talked in the same incoherent manner of my own"
84,crimes; sufficient for me was the consciousness of them. By the utmost
84,"self-violence I curbed the imperious voice of wretchedness, which"
84,"sometimes desired to declare itself to the whole world, and my manners"
84,were calmer and more composed than they had ever been since my journey
84,to the sea of ice.
84,
84,"A few days before we left Paris on our way to Switzerland, I received the"
84,following letter from Elizabeth:
84,
84,"“My dear Friend,"
84,
84,“It gave me the greatest pleasure to receive a letter from my uncle
84,"dated at Paris; you are no longer at a formidable distance, and I may"
84,"hope to see you in less than a fortnight. My poor cousin, how much you"
84,must have suffered! I expect to see you looking even more ill than
84,"when you quitted Geneva. This winter has been passed most miserably,"
84,tortured as I have been by anxious suspense; yet I hope to see peace in
84,your countenance and to find that your heart is not totally void of
84,comfort and tranquillity.
84,
84,“Yet I fear that the same feelings now exist that made you so miserable
84,"a year ago, even perhaps augmented by time. I would not disturb you at"
84,"this period, when so many misfortunes weigh upon you, but a"
84,conversation that I had with my uncle previous to his departure renders
84,some explanation necessary before we meet.
84,
84,"Explanation! You may possibly say, What can Elizabeth have to explain? If"
84,"you really say this, my questions are answered and all my doubts satisfied."
84,"But you are distant from me, and it is possible that you may dread and yet"
84,be pleased with this explanation; and in a probability of this being the
84,"case, I dare not any longer postpone writing what, during your absence, I"
84,have often wished to express to you but have never had the courage to begin.
84,
84,"“You well know, Victor, that our union had been the favourite plan of"
84,"your parents ever since our infancy. We were told this when young, and"
84,taught to look forward to it as an event that would certainly take
84,"place. We were affectionate playfellows during childhood, and, I"
84,"believe, dear and valued friends to one another as we grew older. But"
84,as brother and sister often entertain a lively affection towards each
84,"other without desiring a more intimate union, may not such also be our"
84,"case? Tell me, dearest Victor. Answer me, I conjure you by our mutual"
84,"happiness, with simple truth—Do you not love another?"
84,
84,“You have travelled; you have spent several years of your life at
84,"Ingolstadt; and I confess to you, my friend, that when I saw you last"
84,"autumn so unhappy, flying to solitude from the society of every"
84,"creature, I could not help supposing that you might regret our"
84,connection and believe yourself bound in honour to fulfil the wishes of
84,"your parents, although they opposed themselves to your inclinations."
84,"But this is false reasoning. I confess to you, my friend, that I love"
84,you and that in my airy dreams of futurity you have been my constant
84,friend and companion. But it is your happiness I desire as well as my
84,own when I declare to you that our marriage would render me eternally
84,miserable unless it were the dictate of your own free choice. Even now
84,"I weep to think that, borne down as you are by the cruellest"
84,"misfortunes, you may stifle, by the word _honour_, all hope of that"
84,"love and happiness which would alone restore you to yourself. I, who"
84,"have so disinterested an affection for you, may increase your miseries"
84,"tenfold by being an obstacle to your wishes. Ah! Victor, be assured"
84,that your cousin and playmate has too sincere a love for you not to be
84,"made miserable by this supposition. Be happy, my friend; and if you"
84,"obey me in this one request, remain satisfied that nothing on earth"
84,will have the power to interrupt my tranquillity.
84,
84,"“Do not let this letter disturb you; do not answer tomorrow, or the"
84,"next day, or even until you come, if it will give you pain. My uncle"
84,"will send me news of your health, and if I see but one smile on your"
84,"lips when we meet, occasioned by this or any other exertion of mine, I"
84,shall need no other happiness.
84,
84,“Elizabeth Lavenza.
84,
84,
84,
84,"“Geneva, May 18th, 17—”"
84,
84,
84,
84,"This letter revived in my memory what I had before forgotten, the threat of"
84,the fiend—“_I will be with you on your
84,"wedding-night!_” Such was my sentence, and on that night would the"
84,dæmon employ every art to destroy me and tear me from the glimpse of
84,happiness which promised partly to console my sufferings. On that night he
84,"had determined to consummate his crimes by my death. Well, be it so; a"
84,"deadly struggle would then assuredly take place, in which if he were"
84,victorious I should be at peace and his power over me be at an end. If he
84,"were vanquished, I should be a free man. Alas! What freedom? Such as the"
84,"peasant enjoys when his family have been massacred before his eyes, his"
84,"cottage burnt, his lands laid waste, and he is turned adrift, homeless,"
84,"penniless, and alone, but free. Such would be my liberty except that in my"
84,"Elizabeth I possessed a treasure, alas, balanced by those horrors of"
84,remorse and guilt which would pursue me until death.
84,
84,"Sweet and beloved Elizabeth! I read and reread her letter, and some"
84,softened feelings stole into my heart and dared to whisper paradisiacal
84,"dreams of love and joy; but the apple was already eaten, and the"
84,angel’s arm bared to drive me from all hope. Yet I would die to make
84,"her happy. If the monster executed his threat, death was inevitable; yet,"
84,"again, I considered whether my marriage would hasten my fate. My"
84,"destruction might indeed arrive a few months sooner, but if my torturer"
84,"should suspect that I postponed it, influenced by his menaces, he would"
84,surely find other and perhaps more dreadful means of revenge. He had vowed
84,"_to be with me on my wedding-night_, yet he did not consider that"
84,"threat as binding him to peace in the meantime, for as if to show me that"
84,"he was not yet satiated with blood, he had murdered Clerval immediately"
84,"after the enunciation of his threats. I resolved, therefore, that if my"
84,immediate union with my cousin would conduce either to hers or my
84,"father’s happiness, my adversary’s designs against my life"
84,should not retard it a single hour.
84,
84,In this state of mind I wrote to Elizabeth. My letter was calm and
84,"affectionate. “I fear, my beloved girl,” I said, “little happiness"
84,remains for us on earth; yet all that I may one day enjoy is centred in
84,you. Chase away your idle fears; to you alone do I consecrate my life
84,"and my endeavours for contentment. I have one secret, Elizabeth, a"
84,"dreadful one; when revealed to you, it will chill your frame with"
84,"horror, and then, far from being surprised at my misery, you will only"
84,wonder that I survive what I have endured. I will confide this tale of
84,"misery and terror to you the day after our marriage shall take place,"
84,"for, my sweet cousin, there must be perfect confidence between us. But"
84,"until then, I conjure you, do not mention or allude to it. This I most"
84,"earnestly entreat, and I know you will comply.”"
84,
84,In about a week after the arrival of Elizabeth’s letter we returned
84,"to Geneva. The sweet girl welcomed me with warm affection, yet tears were"
84,in her eyes as she beheld my emaciated frame and feverish cheeks. I saw a
84,change in her also. She was thinner and had lost much of that heavenly
84,vivacity that had before charmed me; but her gentleness and soft looks of
84,compassion made her a more fit companion for one blasted and miserable as I
84,was.
84,
84,The tranquillity which I now enjoyed did not endure. Memory brought madness
84,"with it, and when I thought of what had passed, a real insanity possessed"
84,"me; sometimes I was furious and burnt with rage, sometimes low and"
84,"despondent. I neither spoke nor looked at anyone, but sat motionless,"
84,bewildered by the multitude of miseries that overcame me.
84,
84,Elizabeth alone had the power to draw me from these fits; her gentle voice
84,would soothe me when transported by passion and inspire me with human
84,feelings when sunk in torpor. She wept with me and for me. When reason
84,"returned, she would remonstrate and endeavour to inspire me with"
84,"resignation. Ah! It is well for the unfortunate to be resigned, but for the"
84,guilty there is no peace. The agonies of remorse poison the luxury there is
84,otherwise sometimes found in indulging the excess of grief.
84,
84,Soon after my arrival my father spoke of my immediate marriage with
84,Elizabeth. I remained silent.
84,
84,"“Have you, then, some other attachment?”"
84,
84,“None on earth. I love Elizabeth and look forward to our union with
84,delight. Let the day therefore be fixed; and on it I will consecrate
84,"myself, in life or death, to the happiness of my cousin.”"
84,
84,"“My dear Victor, do not speak thus. Heavy misfortunes have befallen"
84,"us, but let us only cling closer to what remains and transfer our love"
84,for those whom we have lost to those who yet live. Our circle will be
84,small but bound close by the ties of affection and mutual misfortune.
84,"And when time shall have softened your despair, new and dear objects of"
84,care will be born to replace those of whom we have been so cruelly
84,deprived.”
84,
84,Such were the lessons of my father. But to me the remembrance of the
84,"threat returned; nor can you wonder that, omnipotent as the fiend had"
84,"yet been in his deeds of blood, I should almost regard him as"
84,"invincible, and that when he had pronounced the words “_I shall be with"
84,"you on your wedding-night_,” I should regard the threatened fate as"
84,unavoidable. But death was no evil to me if the loss of Elizabeth were
84,"balanced with it, and I therefore, with a contented and even cheerful"
84,"countenance, agreed with my father that if my cousin would consent, the"
84,"ceremony should take place in ten days, and thus put, as I imagined,"
84,the seal to my fate.
84,
84,Great God! If for one instant I had thought what might be the hellish
84,"intention of my fiendish adversary, I would rather have banished myself"
84,for ever from my native country and wandered a friendless outcast over
84,"the earth than have consented to this miserable marriage. But, as if"
84,"possessed of magic powers, the monster had blinded me to his real"
84,"intentions; and when I thought that I had prepared only my own death, I"
84,hastened that of a far dearer victim.
84,
84,"As the period fixed for our marriage drew nearer, whether from cowardice or"
84,"a prophetic feeling, I felt my heart sink within me. But I concealed my"
84,feelings by an appearance of hilarity that brought smiles and joy to the
84,"countenance of my father, but hardly deceived the ever-watchful and nicer"
84,"eye of Elizabeth. She looked forward to our union with placid contentment,"
84,"not unmingled with a little fear, which past misfortunes had impressed,"
84,that what now appeared certain and tangible happiness might soon dissipate
84,into an airy dream and leave no trace but deep and everlasting regret.
84,
84,"Preparations were made for the event, congratulatory visits were received,"
84,"and all wore a smiling appearance. I shut up, as well as I could, in my own"
84,heart the anxiety that preyed there and entered with seeming earnestness
84,"into the plans of my father, although they might only serve as the"
84,decorations of my tragedy. Through my father’s exertions a part of
84,the inheritance of Elizabeth had been restored to her by the Austrian
84,government. A small possession on the shores of Como belonged to her. It
84,"was agreed that, immediately after our union, we should proceed to Villa"
84,Lavenza and spend our first days of happiness beside the beautiful lake
84,near which it stood.
84,
84,In the meantime I took every precaution to defend my person in case the
84,fiend should openly attack me. I carried pistols and a dagger
84,"constantly about me and was ever on the watch to prevent artifice, and"
84,"by these means gained a greater degree of tranquillity. Indeed, as the"
84,"period approached, the threat appeared more as a delusion, not to be"
84,"regarded as worthy to disturb my peace, while the happiness I hoped for"
84,in my marriage wore a greater appearance of certainty as the day fixed
84,for its solemnisation drew nearer and I heard it continually spoken of
84,as an occurrence which no accident could possibly prevent.
84,
84,Elizabeth seemed happy; my tranquil demeanour contributed greatly to
84,calm her mind. But on the day that was to fulfil my wishes and my
84,"destiny, she was melancholy, and a presentiment of evil pervaded her;"
84,and perhaps also she thought of the dreadful secret which I had
84,promised to reveal to her on the following day. My father was in the
84,"meantime overjoyed, and, in the bustle of preparation, only recognised in"
84,the melancholy of his niece the diffidence of a bride.
84,
84,After the ceremony was performed a large party assembled at my
84,"father’s, but it was agreed that Elizabeth and I should commence our"
84,"journey by water, sleeping that night at Evian and continuing our"
84,"voyage on the following day. The day was fair, the wind favourable;"
84,all smiled on our nuptial embarkation.
84,
84,Those were the last moments of my life during which I enjoyed the
84,"feeling of happiness. We passed rapidly along; the sun was hot, but we"
84,were sheltered from its rays by a kind of canopy while we enjoyed the
84,"beauty of the scene, sometimes on one side of the lake, where we saw"
84,"Mont Salêve, the pleasant banks of Montalègre, and at a distance,"
84,"surmounting all, the beautiful Mont Blanc, and the assemblage of snowy"
84,mountains that in vain endeavour to emulate her; sometimes coasting the
84,"opposite banks, we saw the mighty Jura opposing its dark side to the"
84,"ambition that would quit its native country, and an almost"
84,insurmountable barrier to the invader who should wish to enslave it.
84,
84,"I took the hand of Elizabeth. “You are sorrowful, my love. Ah! If"
84,"you knew what I have suffered and what I may yet endure, you would"
84,endeavour to let me taste the quiet and freedom from despair that this
84,one day at least permits me to enjoy.”
84,
84,"“Be happy, my dear Victor,” replied Elizabeth; “there is, I hope,"
84,nothing to distress you; and be assured that if a lively joy is not
84,"painted in my face, my heart is contented. Something whispers to me"
84,"not to depend too much on the prospect that is opened before us, but I"
84,will not listen to such a sinister voice. Observe how fast we move
84,"along and how the clouds, which sometimes obscure and sometimes rise"
84,"above the dome of Mont Blanc, render this scene of beauty still more"
84,interesting. Look also at the innumerable fish that are swimming in
84,"the clear waters, where we can distinguish every pebble that lies at"
84,the bottom. What a divine day! How happy and serene all nature
84,appears!”
84,
84,Thus Elizabeth endeavoured to divert her thoughts and mine from all
84,reflection upon melancholy subjects. But her temper was fluctuating;
84,"joy for a few instants shone in her eyes, but it continually gave place"
84,to distraction and reverie.
84,
84,The sun sank lower in the heavens; we passed the river Drance and
84,observed its path through the chasms of the higher and the glens of the
84,"lower hills. The Alps here come closer to the lake, and we approached"
84,the amphitheatre of mountains which forms its eastern boundary. The
84,spire of Evian shone under the woods that surrounded it and the range
84,of mountain above mountain by which it was overhung.
84,
84,"The wind, which had hitherto carried us along with amazing rapidity,"
84,sank at sunset to a light breeze; the soft air just ruffled the water
84,and caused a pleasant motion among the trees as we approached the
84,"shore, from which it wafted the most delightful scent of flowers and"
84,"hay. The sun sank beneath the horizon as we landed, and as I touched"
84,the shore I felt those cares and fears revive which soon were to clasp
84,me and cling to me for ever.
84,
84,
84,
84,
84,Chapter 23
84,
84,
84,It was eight o’clock when we landed; we walked for a short time on the
84,"shore, enjoying the transitory light, and then retired to the inn and"
84,"contemplated the lovely scene of waters, woods, and mountains, obscured"
84,"in darkness, yet still displaying their black outlines."
84,
84,"The wind, which had fallen in the south, now rose with great violence"
84,in the west. The moon had reached her summit in the heavens and was
84,beginning to descend; the clouds swept across it swifter than the
84,"flight of the vulture and dimmed her rays, while the lake reflected the"
84,"scene of the busy heavens, rendered still busier by the restless waves"
84,that were beginning to rise. Suddenly a heavy storm of rain descended.
84,
84,"I had been calm during the day, but so soon as night obscured the"
84,"shapes of objects, a thousand fears arose in my mind. I was anxious"
84,"and watchful, while my right hand grasped a pistol which was hidden in"
84,"my bosom; every sound terrified me, but I resolved that I would sell my"
84,life dearly and not shrink from the conflict until my own life or that
84,of my adversary was extinguished.
84,
84,"Elizabeth observed my agitation for some time in timid and fearful silence,"
84,"but there was something in my glance which communicated terror to her, and"
84,"trembling, she asked, “What is it that agitates you, my dear Victor?"
84,What is it you fear?”
84,
84,"“Oh! Peace, peace, my love,” replied I; “this night, and"
84,"all will be safe; but this night is dreadful, very dreadful.”"
84,
84,"I passed an hour in this state of mind, when suddenly I reflected how"
84,"fearful the combat which I momentarily expected would be to my wife,"
84,"and I earnestly entreated her to retire, resolving not to join her"
84,until I had obtained some knowledge as to the situation of my enemy.
84,
84,"She left me, and I continued some time walking up and down the passages"
84,of the house and inspecting every corner that might afford a retreat to
84,my adversary. But I discovered no trace of him and was beginning to
84,conjecture that some fortunate chance had intervened to prevent the
84,execution of his menaces when suddenly I heard a shrill and dreadful
84,scream. It came from the room into which Elizabeth had retired. As I
84,"heard it, the whole truth rushed into my mind, my arms dropped, the"
84,motion of every muscle and fibre was suspended; I could feel the blood
84,trickling in my veins and tingling in the extremities of my limbs. This
84,"state lasted but for an instant; the scream was repeated, and I rushed"
84,into the room.
84,
84,Great God! Why did I not then expire! Why am I here to relate the
84,destruction of the best hope and the purest creature on earth? She was
84,"there, lifeless and inanimate, thrown across the bed, her head hanging down"
84,and her pale and distorted features half covered by her hair. Everywhere I
84,turn I see the same figure—her bloodless arms and relaxed form flung
84,by the murderer on its bridal bier. Could I behold this and live? Alas!
84,Life is obstinate and clings closest where it is most hated. For a moment
84,only did I lose recollection; I fell senseless on the ground.
84,
84,When I recovered I found myself surrounded by the people of the inn; their
84,"countenances expressed a breathless terror, but the horror of others"
84,"appeared only as a mockery, a shadow of the feelings that oppressed me. I"
84,"escaped from them to the room where lay the body of Elizabeth, my love, my"
84,"wife, so lately living, so dear, so worthy. She had been moved from the"
84,"posture in which I had first beheld her, and now, as she lay, her head upon"
84,"her arm and a handkerchief thrown across her face and neck, I might have"
84,"supposed her asleep. I rushed towards her and embraced her with ardour, but"
84,the deadly languor and coldness of the limbs told me that what I now held
84,in my arms had ceased to be the Elizabeth whom I had loved and cherished.
84,"The murderous mark of the fiend’s grasp was on her neck, and the"
84,breath had ceased to issue from her lips.
84,
84,"While I still hung over her in the agony of despair, I happened to look up."
84,"The windows of the room had before been darkened, and I felt a kind of"
84,panic on seeing the pale yellow light of the moon illuminate the chamber.
84,"The shutters had been thrown back, and with a sensation of horror not to be"
84,"described, I saw at the open window a figure the most hideous and abhorred."
84,"A grin was on the face of the monster; he seemed to jeer, as with his"
84,fiendish finger he pointed towards the corpse of my wife. I rushed towards
84,"the window, and drawing a pistol from my bosom, fired; but he eluded me,"
84,"leaped from his station, and running with the swiftness of lightning,"
84,plunged into the lake.
84,
84,The report of the pistol brought a crowd into the room. I pointed to
84,"the spot where he had disappeared, and we followed the track with"
84,"boats; nets were cast, but in vain. After passing several hours, we"
84,"returned hopeless, most of my companions believing it to have been a"
84,"form conjured up by my fancy. After having landed, they proceeded to"
84,"search the country, parties going in different directions among the"
84,woods and vines.
84,
84,I attempted to accompany them and proceeded a short distance from the
84,"house, but my head whirled round, my steps were like those of a drunken"
84,"man, I fell at last in a state of utter exhaustion; a film covered my"
84,"eyes, and my skin was parched with the heat of fever. In this state I"
84,"was carried back and placed on a bed, hardly conscious of what had"
84,happened; my eyes wandered round the room as if to seek something that
84,I had lost.
84,
84,"After an interval I arose, and as if by instinct, crawled into the room"
84,where the corpse of my beloved lay. There were women weeping around; I
84,hung over it and joined my sad tears to theirs; all this time no
84,"distinct idea presented itself to my mind, but my thoughts rambled to"
84,"various subjects, reflecting confusedly on my misfortunes and their"
84,"cause. I was bewildered, in a cloud of wonder and horror. The death"
84,"of William, the execution of Justine, the murder of Clerval, and lastly"
84,of my wife; even at that moment I knew not that my only remaining
84,friends were safe from the malignity of the fiend; my father even now
84,"might be writhing under his grasp, and Ernest might be dead at his"
84,feet. This idea made me shudder and recalled me to action. I started
84,up and resolved to return to Geneva with all possible speed.
84,
84,"There were no horses to be procured, and I must return by the lake; but the"
84,"wind was unfavourable, and the rain fell in torrents. However, it was"
84,"hardly morning, and I might reasonably hope to arrive by night. I hired men"
84,"to row and took an oar myself, for I had always experienced relief from"
84,"mental torment in bodily exercise. But the overflowing misery I now felt,"
84,and the excess of agitation that I endured rendered me incapable of any
84,"exertion. I threw down the oar, and leaning my head upon my hands, gave way"
84,"to every gloomy idea that arose. If I looked up, I saw scenes which were"
84,familiar to me in my happier time and which I had contemplated but the day
84,before in the company of her who was now but a shadow and a recollection.
84,"Tears streamed from my eyes. The rain had ceased for a moment, and I saw"
84,the fish play in the waters as they had done a few hours before; they had
84,then been observed by Elizabeth. Nothing is so painful to the human mind as
84,"a great and sudden change. The sun might shine or the clouds might lower,"
84,but nothing could appear to me as it had done the day before. A fiend had
84,snatched from me every hope of future happiness; no creature had ever been
84,so miserable as I was; so frightful an event is single in the history of
84,man.
84,
84,But why should I dwell upon the incidents that followed this last
84,overwhelming event? Mine has been a tale of horrors; I have reached their
84,"_acme_, and what I must now relate can but be tedious to you. Know"
84,"that, one by one, my friends were snatched away; I was left desolate. My"
84,"own strength is exhausted, and I must tell, in a few words, what remains of"
84,my hideous narration.
84,
84,"I arrived at Geneva. My father and Ernest yet lived, but the former sunk"
84,"under the tidings that I bore. I see him now, excellent and venerable old"
84,"man! His eyes wandered in vacancy, for they had lost their charm and their"
84,"delight—his Elizabeth, his more than daughter, whom he doted on with"
84,"all that affection which a man feels, who in the decline of life, having"
84,"few affections, clings more earnestly to those that remain. Cursed, cursed"
84,be the fiend that brought misery on his grey hairs and doomed him to waste
84,in wretchedness! He could not live under the horrors that were accumulated
84,around him; the springs of existence suddenly gave way; he was unable to
84,"rise from his bed, and in a few days he died in my arms."
84,
84,"What then became of me? I know not; I lost sensation, and chains and"
84,"darkness were the only objects that pressed upon me. Sometimes,"
84,"indeed, I dreamt that I wandered in flowery meadows and pleasant vales"
84,"with the friends of my youth, but I awoke and found myself in a"
84,"dungeon. Melancholy followed, but by degrees I gained a clear"
84,conception of my miseries and situation and was then released from my
84,"prison. For they had called me mad, and during many months, as I"
84,"understood, a solitary cell had been my habitation."
84,
84,"Liberty, however, had been a useless gift to me, had I not, as I"
84,"awakened to reason, at the same time awakened to revenge. As the"
84,"memory of past misfortunes pressed upon me, I began to reflect on their"
84,"cause—the monster whom I had created, the miserable dæmon whom I had"
84,sent abroad into the world for my destruction. I was possessed by a
84,"maddening rage when I thought of him, and desired and ardently prayed"
84,that I might have him within my grasp to wreak a great and signal
84,revenge on his cursed head.
84,
84,Nor did my hate long confine itself to useless wishes; I began to
84,"reflect on the best means of securing him; and for this purpose, about"
84,"a month after my release, I repaired to a criminal judge in the town"
84,"and told him that I had an accusation to make, that I knew the"
84,"destroyer of my family, and that I required him to exert his whole"
84,authority for the apprehension of the murderer.
84,
84,The magistrate listened to me with attention and kindness. “Be
84,"assured, sir,” said he, “no pains or exertions on my part shall"
84,be spared to discover the villain.”
84,
84,"“I thank you,” replied I; “listen, therefore, to the"
84,deposition that I have to make. It is indeed a tale so strange that I
84,should fear you would not credit it were there not something in truth
84,"which, however wonderful, forces conviction. The story is too connected to"
84,"be mistaken for a dream, and I have no motive for falsehood.” My"
84,manner as I thus addressed him was impressive but calm; I had formed in my
84,"own heart a resolution to pursue my destroyer to death, and this purpose"
84,quieted my agony and for an interval reconciled me to life. I now related
84,"my history briefly but with firmness and precision, marking the dates with"
84,accuracy and never deviating into invective or exclamation.
84,
84,"The magistrate appeared at first perfectly incredulous, but as I continued"
84,he became more attentive and interested; I saw him sometimes shudder with
84,"horror; at others a lively surprise, unmingled with disbelief, was painted"
84,on his countenance.
84,
84,"When I had concluded my narration, I said, “This is the being whom I"
84,accuse and for whose seizure and punishment I call upon you to exert your
84,"whole power. It is your duty as a magistrate, and I believe and hope that"
84,your feelings as a man will not revolt from the execution of those
84,functions on this occasion.”
84,
84,This address caused a considerable change in the physiognomy of my own
84,auditor. He had heard my story with that half kind of belief that is given
84,to a tale of spirits and supernatural events; but when he was called upon
84,"to act officially in consequence, the whole tide of his incredulity"
84,"returned. He, however, answered mildly, “I would willingly afford you"
84,"every aid in your pursuit, but the creature of whom you speak appears to"
84,have powers which would put all my exertions to defiance. Who can follow an
84,animal which can traverse the sea of ice and inhabit caves and dens where
84,"no man would venture to intrude? Besides, some months have elapsed since"
84,"the commission of his crimes, and no one can conjecture to what place he"
84,has wandered or what region he may now inhabit.”
84,
84,"“I do not doubt that he hovers near the spot which I inhabit, and if"
84,"he has indeed taken refuge in the Alps, he may be hunted like the chamois"
84,and destroyed as a beast of prey. But I perceive your thoughts; you do not
84,credit my narrative and do not intend to pursue my enemy with the
84,punishment which is his desert.”
84,
84,"As I spoke, rage sparkled in my eyes; the magistrate was intimidated."
84,"“You are mistaken,” said he. “I will exert myself, and if"
84,"it is in my power to seize the monster, be assured that he shall suffer"
84,"punishment proportionate to his crimes. But I fear, from what you have"
84,"yourself described to be his properties, that this will prove"
84,"impracticable; and thus, while every proper measure is pursued, you should"
84,make up your mind to disappointment.”
84,
84,“That cannot be; but all that I can say will be of little avail. My
84,"revenge is of no moment to you; yet, while I allow it to be a vice, I"
84,confess that it is the devouring and only passion of my soul. My rage
84,"is unspeakable when I reflect that the murderer, whom I have turned"
84,"loose upon society, still exists. You refuse my just demand; I have"
84,"but one resource, and I devote myself, either in my life or death, to"
84,his destruction.”
84,
84,I trembled with excess of agitation as I said this; there was a frenzy
84,"in my manner, and something, I doubt not, of that haughty fierceness"
84,which the martyrs of old are said to have possessed. But to a Genevan
84,"magistrate, whose mind was occupied by far other ideas than those of"
84,"devotion and heroism, this elevation of mind had much the appearance of"
84,madness. He endeavoured to soothe me as a nurse does a child and
84,reverted to my tale as the effects of delirium.
84,
84,"“Man,” I cried, “how ignorant art thou in thy pride of"
84,wisdom! Cease; you know not what it is you say.”
84,
84,I broke from the house angry and disturbed and retired to meditate on
84,some other mode of action.
84,
84,
84,
84,
84,Chapter 24
84,
84,
84,My present situation was one in which all voluntary thought was
84,swallowed up and lost. I was hurried away by fury; revenge alone
84,endowed me with strength and composure; it moulded my feelings and
84,allowed me to be calculating and calm at periods when otherwise
84,delirium or death would have been my portion.
84,
84,"My first resolution was to quit Geneva for ever; my country, which, when I"
84,"was happy and beloved, was dear to me, now, in my adversity, became"
84,"hateful. I provided myself with a sum of money, together with a few jewels"
84,"which had belonged to my mother, and departed."
84,
84,And now my wanderings began which are to cease but with life. I have
84,traversed a vast portion of the earth and have endured all the hardships
84,which travellers in deserts and barbarous countries are wont to meet. How I
84,have lived I hardly know; many times have I stretched my failing limbs upon
84,the sandy plain and prayed for death. But revenge kept me alive; I dared
84,not die and leave my adversary in being.
84,
84,When I quitted Geneva my first labour was to gain some clue by which I
84,"might trace the steps of my fiendish enemy. But my plan was unsettled,"
84,"and I wandered many hours round the confines of the town, uncertain"
84,what path I should pursue. As night approached I found myself at the
84,"entrance of the cemetery where William, Elizabeth, and my father"
84,reposed. I entered it and approached the tomb which marked their
84,"graves. Everything was silent except the leaves of the trees, which"
84,"were gently agitated by the wind; the night was nearly dark, and the"
84,scene would have been solemn and affecting even to an uninterested
84,observer. The spirits of the departed seemed to flit around and to
84,"cast a shadow, which was felt but not seen, around the head of the"
84,mourner.
84,
84,The deep grief which this scene had at first excited quickly gave way to
84,"rage and despair. They were dead, and I lived; their murderer also lived,"
84,and to destroy him I must drag out my weary existence. I knelt on the grass
84,"and kissed the earth and with quivering lips exclaimed, “By the"
84,"sacred earth on which I kneel, by the shades that wander near me, by the"
84,"deep and eternal grief that I feel, I swear; and by thee, O Night, and the"
84,"spirits that preside over thee, to pursue the dæmon who caused this misery,"
84,until he or I shall perish in mortal conflict. For this purpose I will
84,preserve my life; to execute this dear revenge will I again behold the sun
84,"and tread the green herbage of earth, which otherwise should vanish from my"
84,"eyes for ever. And I call on you, spirits of the dead, and on you, wandering"
84,"ministers of vengeance, to aid and conduct me in my work. Let the cursed"
84,and hellish monster drink deep of agony; let him feel the despair that now
84,torments me.”
84,
84,I had begun my adjuration with solemnity and an awe which almost assured me
84,"that the shades of my murdered friends heard and approved my devotion, but"
84,"the furies possessed me as I concluded, and rage choked my utterance."
84,
84,I was answered through the stillness of night by a loud and fiendish
84,laugh. It rang on my ears long and heavily; the mountains re-echoed
84,"it, and I felt as if all hell surrounded me with mockery and laughter."
84,Surely in that moment I should have been possessed by frenzy and have
84,destroyed my miserable existence but that my vow was heard and that I
84,"was reserved for vengeance. The laughter died away, when a well-known"
84,"and abhorred voice, apparently close to my ear, addressed me in an"
84,"audible whisper, “I am satisfied, miserable wretch! You have"
84,"determined to live, and I am satisfied.”"
84,
84,"I darted towards the spot from which the sound proceeded, but the devil"
84,eluded my grasp. Suddenly the broad disk of the moon arose and shone
84,full upon his ghastly and distorted shape as he fled with more than
84,mortal speed.
84,
84,"I pursued him, and for many months this has been my task. Guided by a"
84,"slight clue, I followed the windings of the Rhone, but vainly. The"
84,"blue Mediterranean appeared, and by a strange chance, I saw the fiend"
84,enter by night and hide himself in a vessel bound for the Black Sea. I
84,"took my passage in the same ship, but he escaped, I know not how."
84,
84,"Amidst the wilds of Tartary and Russia, although he still evaded me, I"
84,"have ever followed in his track. Sometimes the peasants, scared by"
84,"this horrid apparition, informed me of his path; sometimes he himself,"
84,"who feared that if I lost all trace of him I should despair and die,"
84,"left some mark to guide me. The snows descended on my head, and I saw"
84,the print of his huge step on the white plain. To you first entering
84,"on life, to whom care is new and agony unknown, how can you understand"
84,"what I have felt and still feel? Cold, want, and fatigue were the"
84,least pains which I was destined to endure; I was cursed by some devil
84,and carried about with me my eternal hell; yet still a spirit of good
84,followed and directed my steps and when I most murmured would suddenly
84,"extricate me from seemingly insurmountable difficulties. Sometimes,"
84,"when nature, overcome by hunger, sank under the exhaustion, a repast"
84,was prepared for me in the desert that restored and inspirited me. The
84,"fare was, indeed, coarse, such as the peasants of the country ate, but"
84,I will not doubt that it was set there by the spirits that I had
